date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:43	487066/487066	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%229685b4d568edc56d1625d4efe77adaa5%22	https://palcacer.wixsite.com/palcacer/it/instrumentos/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/instrumentos/e.1d5.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:44	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista.1d6.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:44	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista.1d7.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:46	155400/155400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2021:33:21%20GMT	https://static.wixstatic.com/media/f7ad3b_df3a2cd21c3f4a848152dc52f8b08425~mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpeg	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_df3a2cd21c3f4a848152dc52f8b08425_mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpg	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:46	487504/487504	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b4093b7e8614253983f4ec430d61b22f%22	https://palcacer.wixsite.com/palcacer/it/instrumentos/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/instrumentos/robots.1d9.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:47	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:24:47%20GMT	https://palcacer.wixsite.com/palcacer/it/instrumentos/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/instrumentos/sitemap.1da.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:48	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:24:48%20GMT	https://palcacer.wixsite.com/palcacer/it/instrumentos/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/instrumentos/feed.1db.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:50	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca.1dd.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-barroca)
15:24:50	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca.1de.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-barroca)
15:24:51	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/tiorba	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/tiorba.1e0.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/tiorba)
15:24:51	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/tiorba	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/tiorba.1e1.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/tiorba)
15:24:51	151030/151030	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2021:33:26%20GMT	https://static.wixstatic.com/media/f7ad3b_c958674dceb14a3582aa9bf75130d73b~mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpeg	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_c958674dceb14a3582aa9bf75130d73b_mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpg	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-barroca)
15:24:51	393235/393235	---MCZ	200	added ('OK')	text/html	etag:W/%22ed6e926c8b5d1762432af8b707845ed8%22	https://palcacer.wixsite.com/palcacer/it/instrumentos/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/instrumentos/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/guitarra-renacentista)
15:24:52	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/arciliuto	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/arciliuto.1e3.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/arciliuto)
15:24:52	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/arciliuto	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/arciliuto.1e4.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/arciliuto)
15:24:53	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale.1e6.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/liuto-rinascimentale)
15:24:53	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale.1e7.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/liuto-rinascimentale)
15:24:53	150080/150080	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2021:33:28%20GMT	https://static.wixstatic.com/media/f7ad3b_7554bb28684747e7a21f724fcbfc8fb3~mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpeg	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_7554bb28684747e7a21f724fcbfc8fb3_mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpg	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/arciliuto)
15:24:54	162572/162572	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2021:33:27%20GMT	https://static.wixstatic.com/media/f7ad3b_22e48df821aa4885b66d0af01ec7efb0~mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpeg	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_22e48df821aa4885b66d0af01ec7efb0_mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpg	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/tiorba)
15:24:55	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/vihuela	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/vihuela.1e9.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/vihuela)
15:24:55	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/vihuela	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/vihuela.1ea.delayed	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/vihuela)
15:24:56	171278/171278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2021:33:30%20GMT	https://static.wixstatic.com/media/f7ad3b_f2bdb34ff17e4878ac71fa7d8b1e3fd3~mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpeg	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_f2bdb34ff17e4878ac71fa7d8b1e3fd3_mv2.jpeg/v1/fill/w_600,h_856,al_c,q_85,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.jpg	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/vihuela)
15:24:58	486964/486964	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2210cef70f68067df8ef143e514bef2e4f%22	https://palcacer.wixsite.com/palcacer/it/projects-1/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects-1/t.1ec.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:24:58	1252441/1252441	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jan%202026%2021:33:29%20GMT	https://static.wixstatic.com/media/f7ad3b_8c693c15f5e24b1b98d35274146ab8dc~mv2.png/v1/fill/w_600,h_856,al_c,q_90,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.png	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_8c693c15f5e24b1b98d35274146ab8dc_mv2.png/v1/fill/w_600,h_856,al_c,q_90,usm_2.00_1.00_0.00,enc_avif,quality_auto/DSC_2455.png	(from https://palcacer.wixsite.com/palcacer/it/instrumentos/liuto-rinascimentale)
15:24:59	486960/486960	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222ca6ae35fe3379792f6aeb648c7ea43e%22	https://palcacer.wixsite.com/palcacer/it/projects-1/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects-1/e.1ed.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:24:59	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica.1ee.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:24:59	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica.1ef.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:25:02	486996/486996	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22504ed2d1d7924d77c808f3d23c429f3a%22	https://palcacer.wixsite.com/palcacer/it/projects-1/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects-1/robots.1f0.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:25:03	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:03%20GMT	https://palcacer.wixsite.com/palcacer/it/projects-1/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects-1/sitemap.1f1.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:25:06	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:05%20GMT	https://palcacer.wixsite.com/palcacer/it/projects-1/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects-1/feed.1f2.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tres-territorios	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tres-territorios.1f4.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/tres-territorios)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tres-territorios	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tres-territorios.1f5.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/tres-territorios)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas.1f6.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/dos-peninsulas)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas.1f7.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/dos-peninsulas)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...1f8.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/una-storia-fra-le-corde...)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...1f9.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/una-storia-fra-le-corde...)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala.1fa.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/tanyer-de-gala)
15:25:08	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala.1fb.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects-1/tanyer-de-gala)
15:25:09	415395/415395	---MCZ	200	added ('OK')	text/html	etag:W/%220a722bd912bb3ffc8217ebfca32ac56e%22	https://palcacer.wixsite.com/palcacer/it/projects-1/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects-1/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/it/projects-1/bologna-liutistica)
15:25:09	486776/486776	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222066d6a58797b1bb1d143f28d56f373c%22	https://palcacer.wixsite.com/palcacer/it/projects/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects/t.1fc.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:12	486607/486607	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230dd6ea95d0fc1f887d0111be51d2631%22	https://palcacer.wixsite.com/palcacer/it/projects/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects/e.1fd.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:12	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/anima-shirvani	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/anima-shirvani.1fe.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:12	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/anima-shirvani	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/anima-shirvani.1ff.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:14	487025/487025	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2209d38bdf9ed5391bcf72b63932767bc8%22	https://palcacer.wixsite.com/palcacer/it/projects/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects/robots.200.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:15	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:14%20GMT	https://palcacer.wixsite.com/palcacer/it/projects/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects/sitemap.201.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:15	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:15%20GMT	https://palcacer.wixsite.com/palcacer/it/projects/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects/feed.202.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/caravelle-della-musica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/caravelle-della-musica.204.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/caravelle-della-musica)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/caravelle-della-musica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/caravelle-della-musica.205.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/caravelle-della-musica)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/volcania-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/volcania-.206.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/volcania-)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/volcania-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/volcania-.207.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/volcania-)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-.208.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/arlecchino-innamorato-)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-.209.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/arlecchino-innamorato-)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil.20a.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/les-musiques-du-roi-soleil)
15:25:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil.20b.delayed	(from https://palcacer.wixsite.com/palcacer/it/projects/les-musiques-du-roi-soleil)
15:25:19	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:18%20GMT	https://palcacer.wixsite.com/palcacer/instrumentos/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/decodeURIComponent(e.20c.delayed	(from https://palcacer.wixsite.com/palcacer/en/instrumentos/decodeURIComponent(e)
15:25:19	392816/392816	---MCZ	200	added ('OK')	text/html	etag:W/%22c4130a4a4cb6db406f59b03cffc400a0%22	https://palcacer.wixsite.com/palcacer/it/projects/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/it/projects/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/it/projects/anima-shirvani)
15:25:21	392319/392319	---MCZ	200	added ('OK')	text/html	etag:W/%2200a774ba20f1fff70d455dee6dd8bd7f%22	https://palcacer.wixsite.com/palcacer/en/instrumentos/decodeURIComponent%28e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/en/instrumentos/decodeURIComponent(e-2.html	(from https://palcacer.wixsite.com/palcacer/en/instrumentos/decodeURIComponent(e)
15:25:24	487518/487518	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2208c6500450e0ef3cac3420289da985cf%22	https://palcacer.wixsite.com/palcacer/en/instrumentos/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/en/instrumentos/decodeuricomponent(e.20e.delayed	(from https://palcacer.wixsite.com/palcacer/en/instrumentos/decodeURIComponent(e)
15:25:25	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:25%20GMT	https://palcacer.wixsite.com/palcacer/projects-1/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/decodeURIComponent(e.20f.delayed	(from https://palcacer.wixsite.com/palcacer/en/projects-1/decodeURIComponent(e)
15:25:28	392815/392815	---MCZ	200	added ('OK')	text/html	etag:W/%22527dd78f3ac45dfdc7b32288c2e93145%22	https://palcacer.wixsite.com/palcacer/en/projects-1/decodeURIComponent%28e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/en/projects-1/decodeURIComponent(e-2.html	(from https://palcacer.wixsite.com/palcacer/en/projects-1/decodeURIComponent(e)
15:25:30	487861/487861	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b2b91ef0a4c0140802b748445907f01e%22	https://palcacer.wixsite.com/palcacer/en/projects-1/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/en/projects-1/decodeuricomponent(e.211.delayed	(from https://palcacer.wixsite.com/palcacer/en/projects-1/decodeURIComponent(e)
15:25:30	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tres-territorios	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tres-territorios.212.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/tres-territorios)
15:25:30	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tres-territorios	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tres-territorios.213.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/tres-territorios)
15:25:31	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2007%20Jan%202026%2014:25:30%20GMT	https://palcacer.wixsite.com/palcacer/projects/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/decodeURIComponent(e.214.delayed	(from https://palcacer.wixsite.com/palcacer/en/projects/decodeURIComponent(e)
15:25:35	487801/487801	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223acf5517920c31d10910dc514ceafe6a%22	https://palcacer.wixsite.com/palcacer/en/projects/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/en/projects/decodeuricomponent(e.216.delayed	(from https://palcacer.wixsite.com/palcacer/en/projects/decodeURIComponent(e)
15:25:36	415059/415059	---MCZ	200	added ('OK')	text/html	etag:W/%224a76b09913a2b2cc489d10a9c24d97a4%22	https://palcacer.wixsite.com/palcacer/en/projects/decodeURIComponent%28e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/en/projects/decodeURIComponent(e-2.html	(from https://palcacer.wixsite.com/palcacer/en/projects/decodeURIComponent(e)
15:25:40	487953/487953	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220166f374342bb38943f2d1110a057d29%22	https://palcacer.wixsite.com/palcacer/ca/instrumentos/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/decodeuricomponent(e.217.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/decodeURIComponent(e)
15:25:43	487747/487747	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22243dbf586c9d5264ab7ecb33743c71f8%22	https://palcacer.wixsite.com/palcacer/ca/projects-1/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/decodeuricomponent(e.218.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/decodeURIComponent(e)
15:25:45	488007/488007	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a7e70667927767e82400a3e7c27278a2%22	https://palcacer.wixsite.com/palcacer/ca/projects/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/decodeuricomponent(e.219.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/decodeURIComponent(e)
15:25:48	487884/487884	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224933c4b5dbc906b2f11055e89aafcc2d%22	https://palcacer.wixsite.com/palcacer/de/instrumentos/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/decodeuricomponent(e.21a.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/decodeURIComponent(e)
15:25:51	487514/487514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22788add870fbeeaf8475faa5826537afb%22	https://palcacer.wixsite.com/palcacer/de/projects-1/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects-1/decodeuricomponent(e.21b.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/decodeURIComponent(e)
15:25:53	487849/487849	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22008aff19cb1b8f98875dac0ae5256fb7%22	https://palcacer.wixsite.com/palcacer/de/projects/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects/decodeuricomponent(e.21c.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects/decodeURIComponent(e)
15:25:56	487844/487844	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%229a95206873700838c8d343a28a93804f%22	https://palcacer.wixsite.com/palcacer/fr/instrumentos/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/fr/instrumentos/decodeuricomponent(e.21d.delayed	(from https://palcacer.wixsite.com/palcacer/fr/instrumentos/decodeURIComponent(e)
15:25:57	487659/487659	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224c827352c3d18c0dba7cded71d894b45%22	https://palcacer.wixsite.com/palcacer/fr/projects-1/decodeuricomponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/fr/projects-1/decodeuricomponent(e.21e.delayed	(from https://palcacer.wixsite.com/palcacer/fr/projects-1/decodeURIComponent(e)
